,pct,alg,data,nClusters,nComponents,redenCl,gamma,avgNMI,stdNMI,avgPMI,stdPMI,avgF1,stdF1,avgCA,stdCA,avgARI
1504,44.8,KSVD,DBLP,2,4,term,0.3330584084716479,0.0008028356633290885,0.0002561274352653137,0.11043913604044057,0.015826513239719814,0.550438280536557,0.0014137231054529142,0.2567858096095141,0.00022625269216481147,-0.00028528162203042047
1505,44.8,KSVD,DBLP,2,2,term,0.3330584084716479,0.0009690272626603359,0.0003067495331019384,0.12951868136167538,0.01915477387707181,0.5500768736282919,0.0014805902492435216,0.2567819202595752,0.000240576501920929,-0.00035551798365306283
1506,44.9,KSVD,DBLP,2,1000,term,3.330584084716479,0.0004882651660868441,4.6476146802231484e-05,0.10406397665993013,0.02126550307917255,0.5523543997358905,3.894018053356208e-05,0.25680004219944685,4.0657743967100924e-05,-2.100200847859606e-06
1507,44.9,KSVD,DBLP,2,4,term,3.330584084716479,0.0008360369236363847,0.0003452769101471015,0.09989525553846074,0.02104965391067257,0.5507130788300494,0.0016061509727337635,0.2567870858024628,0.00023724903145783938,-0.0002758243187372669
1508,44.9,KSVD,DBLP,2,2,term,3.330584084716479,0.0010161313471001325,0.00021454889745141565,0.13475062979400823,0.02150203815455316,0.5506249096483863,0.0015233543954895129,0.2567867454843432,0.0001895200328618017,-0.0003305205423356541
1509,44.9,KSVD,DBLP,2,1000,term,33.305840847164795,0.00048476609890665053,4.674275449164218e-05,0.11048114270720846,0.04685704225640338,0.552352449783522,4.015615565299354e-05,0.25680004219944685,4.074849202887692e-05,-5.470191741400586e-06
1510,45.0,KSVD,DBLP,2,4,term,33.305840847164795,0.0005248706533792233,7.226997520150344e-05,0.06573401765475959,0.03383468639561257,0.5523834703592276,3.272792964306734e-05,0.25680004219944685,6.205654867300958e-05,2.7379039881076533e-05
1511,45.0,KSVD,DBLP,2,2,term,33.305840847164795,0.0005435906629903451,5.282453466206469e-05,0.08979995816442987,0.024689652216841645,0.5523582762167237,2.420539832739487e-05,0.25680004219944685,4.1834793614511665e-05,4.612665912378508e-05
1512,45.0,KSVD,DBLP,8,1000,sweep,3.330584084716479e-05,0.02385722303215651,0.009414506749566948,0.47130521095733224,0.08064205787752876,0.5329395793299261,0.01424109194408052,0.2551706111967578,0.0021015048844239613,-5.743417122055072e-05
1513,45.1,KSVD,DBLP,8,4,sweep,3.330584084716479e-05,0.05980118590794016,0.0019014834395717232,0.41879120359663513,0.00435912708733536,0.24582282642603132,0.004889502557306552,0.1485722682542993,0.0013039264775889358,0.024536399090795098
1514,45.1,KSVD,DBLP,8,2,sweep,3.330584084716479e-05,0.060511111492040984,0.0006865728431163793,0.4227996192355471,0.004661871865202907,0.1865874380146175,0.006304867246233884,0.12283376578042968,0.0010700820884178288,0.02814414212418368
1515,45.1,KSVD,DBLP,8,1000,sweep,0.00033305840847164795,0.00412022719323255,0.0007522936619172192,0.37988865305964153,0.052747810306209564,0.5514020297553609,0.0009791441790763826,0.2567953142084273,0.000130997489966819,-2.59610410481171e-05
1516,45.1,KSVD,DBLP,8,4,sweep,0.00033305840847164795,0.010277632779374456,0.0005652169063861581,0.43161241497800473,0.007716788901450088,0.5369644883234376,0.0011292803231710716,0.2562675780385911,5.1248304653953325e-05,-0.0006356731043191061
1517,45.2,KSVD,DBLP,8,2,sweep,0.00033305840847164795,0.007847308573690632,0.00022429924655753048,0.4299573957150978,0.005341047481043817,0.5261852119106876,0.0017001345867944336,0.25514183000720986,0.0001164386984881751,-0.002205191722969258
1518,45.2,KSVD,DBLP,8,1000,sweep,0.0033305840847164796,0.0033127147088074195,0.00011532475779157376,0.4432306446799311,0.12738057354331098,0.5519626978305762,0.00011956392848340228,0.25679930079211477,0.0001033425950727173,-9.130579090975457e-05
1519,45.2,KSVD,DBLP,8,4,sweep,0.0033305840847164796,0.006692598693816149,0.00044275320140878,0.40929164933169043,0.010359871339313417,0.5468015965771418,0.0007325995191949093,0.2567266307193498,0.0001054464867114913,-0.0005050791900747297
1520,45.3,KSVD,DBLP,8,2,sweep,0.0033305840847164796,0.0069050004287328996,0.0001850400372676632,0.4104390116080247,0.00734278517069374,0.5431480611030592,0.0003896315826831148,0.256610266230865,2.356702437663792e-05,-0.0003801462729027495
1521,45.3,KSVD,DBLP,8,1000,sweep,0.03330584084716479,0.0034397428074637295,0.00031907046609442723,0.4500366630901187,0.11163020047800266,0.5513430339802071,0.0006878261272219691,0.2567963837796606,0.00017933830187489904,1.9598007203586704e-05
1522,45.3,KSVD,DBLP,8,4,sweep,0.03330584084716479,0.003978424435609697,0.00036371157150229456,0.3955926774363082,0.009739898885447597,0.5487450215087675,4.8269629447937256e-05,0.2567668854912176,6.7412522114585605e-06,-0.0004915054038670128
1523,45.4,KSVD,DBLP,8,2,sweep,0.03330584084716479,0.00452159493865001,0.0003312063392800532,0.3999532376410465,0.007469144613493789,0.5488280040647249,3.117080936826563e-05,0.2567693649518036,4.12627155323969e-06,-0.0004465214665001927
1524,45.4,KSVD,DBLP,8,1000,sweep,0.3330584084716479,0.0033743748192899166,0.00018626582138302235,0.3832871488155094,0.08643273743205358,0.5515851811476873,0.0004169729409756663,0.25679750196776796,0.00015425371850303151,-2.4889399059584176e-06
1525,45.4,KSVD,DBLP,8,4,sweep,0.3330584084716479,0.005229635174558848,0.0007708569689822161,0.3897528804787873,0.008141682777206647,0.5485868943934931,1.8540212521076329e-06,0.2567629718328416,1.8198074949682489e-06,-0.0005240191587615764
1526,45.4,KSVD,DBLP,8,2,sweep,0.3330584084716479,0.0045525322733569115,0.00028667326009441994,0.4036990566822086,0.048131051990667625,0.5487127073489091,1.531491241351497e-06,0.25676637501403815,8.088939178880139e-07,-0.0004856027176830317
1527,45.5,KSVD,DBLP,8,1000,sweep,3.330584084716479,0.0035538283390127907,0.00039246489621539023,0.43418463350521624,0.04861980888631249,0.55109941184795,0.0022772086907300705,0.25678377985501477,0.0002470155950645883,-3.9389170531758445e-05
1528,45.5,KSVD,DBLP,8,4,sweep,3.330584084716479,0.004209837467758262,1.9693545281634637e-05,0.4511906763324941,0.04489607515134251,0.548639102139,5.298613716114631e-05,0.25676406571251187,7.1521552372056546e-06,-0.0005284000583472305
1529,45.5,KSVD,DBLP,8,2,sweep,3.330584084716479,0.004717206937612128,1.6500167841003094e-05,0.4121355747695736,0.0037092125642961726,0.5486369881018194,7.002332393035716e-07,0.25676321491721277,4.5722710037728044e-08,-0.0006159745345003931
1530,45.6,KSVD,DBLP,8,1000,sweep,33.305840847164795,0.0034117720820226517,0.00013328513127037827,0.410460029098175,0.08747062063639191,0.5519180473197409,0.00012055688265471725,0.2567994466427375,0.00011813885253324861,-2.2049036554302073e-06
1531,45.6,KSVD,DBLP,8,4,sweep,33.305840847164795,0.0020368888833458146,4.336808689942018e-19,0.23772573478712947,2.7755575615628914e-17,0.5521603368943158,0.0,0.2567999206572612,0.0,7.066907195688705e-05
1532,45.6,KSVD,DBLP,8,2,sweep,33.305840847164795,0.0011068102401808034,0.0,0.1339003808354517,2.7755575615628914e-17,0.5522841093838028,0.0,0.25680004219944685,0.0,0.0001092835419516322
1533,45.7,KSVD,DBLP,16,1000,sweep,3.330584084716479e-05,0.035832090099361044,0.008565918394744777,0.7905624521647854,0.124479648731721,0.4899166117000897,0.07083564657964463,0.24525082417756047,0.0031850076599161253,0.0015620303493146827
1534,45.7,KSVD,DBLP,16,4,sweep,3.330584084716479e-05,0.06320483859967785,0.001803804306394397,0.8553810121941939,0.014290141989422763,0.18339041192875574,0.010811917972142869,0.11134855187347556,0.0006364470619570505,0.017276427625975477
1535,45.7,KSVD,DBLP,16,2,sweep,3.330584084716479e-05,0.03466287528361106,0.0007838696479720748,0.8159261350240431,0.01875336719742469,0.13658233521361868,0.006661673429718671,0.08663003142108582,0.00035408302231876233,0.009986155108584471
1536,45.7,KSVD,DBLP,16,1000,sweep,0.00033305840847164795,0.008783915642477191,0.0010517900389387237,0.8145350914021338,0.22342745744247994,0.5505847176969437,0.0004988126059480637,0.2567901729739768,0.00032506869775126554,0.00013416544192995045
1537,45.8,KSVD,DBLP,16,4,sweep,0.00033305840847164795,0.013854582183981678,0.0011294724818683136,0.8439193872003667,0.024949701449475455,0.520991500731404,0.0018378952632770885,0.25440022820760766,0.0002088221082577042,-0.0021209540681438005
1538,45.8,KSVD,DBLP,16,2,sweep,0.00033305840847164795,0.021684465529372587,0.001968987956391099,0.8610938217456312,0.027831828393551913,0.5009175867377684,0.004655223567792292,0.2508831012120673,0.00069025892477055,-0.0018439556920679795
1539,45.8,KSVD,DBLP,16,1000,sweep,0.0033305840847164796,0.006988013796217564,0.00018586523526250567,0.8272931962823218,0.18398754046880533,0.5498444465119361,0.004536205763199306,0.25673782475464285,0.00014953997425345717,-0.00017038937413262298
1540,45.9,KSVD,DBLP,16,4,sweep,0.0033305840847164796,0.01426426725404949,0.00035359985049424183,0.912970655041095,0.022789012669019948,0.5395196967270022,0.0002923603036079493,0.25643710507905343,8.401698634025218e-05,-0.0005091330267298123
1541,45.9,KSVD,DBLP,16,2,sweep,0.0033305840847164796,0.015180237193638424,0.0012092863345547703,0.8334873051689751,0.023831476573389816,0.538773720566137,0.0005283093229381191,0.2563835535920821,6.545375987012004e-05,-0.0006367388923226328
1542,45.9,KSVD,DBLP,16,1000,sweep,0.03330584084716479,0.007581368854938042,0.0005135603483791235,0.7605342495746011,0.12379819628721793,0.5501336260772685,0.000997890600409558,0.25678414448157155,0.0002506682199452686,-6.102251025755218e-05
1543,46.0,KSVD,DBLP,16,4,sweep,0.03330584084716479,0.007911940966460944,0.00044552427885684613,0.8345925555644811,0.03896162681787767,0.548711183023615,1.0549360782392009e-05,0.25676574299467303,2.504188573776379e-05,-0.0005090909856052892
1544,46.0,KSVD,DBLP,16,2,sweep,0.03330584084716479,0.007851159090243778,0.00030375828011713793,0.8444392300329703,0.03897569624584993,0.54874130661113,1.6230359213410284e-07,0.2567678335202652,3.140203308434935e-07,-0.00043800157106431355
1545,46.0,KSVD,DBLP,16,1000,sweep,0.3330584084716479,0.0076919910446377054,0.0007235315241047216,0.8724923360360013,0.11787510159832991,0.5506573166067428,0.0005362552577062166,0.25678961387992316,0.0002918551505369408,1.9943109504097867e-06
1546,46.0,KSVD,DBLP,16,4,sweep,0.3330584084716479,0.009532583339456776,0.0006082973482493552,0.7908608741543857,0.024423773504233647,0.548593518693011,7.24469070331694e-07,0.2567629718328416,7.858522223417096e-07,-0.0005245757763881975
1547,46.1,KSVD,DBLP,16,2,sweep,0.3330584084716479,0.009064298811411652,0.0003643275468715954,0.9379980469952894,0.07877481003735298,0.5486150690535465,7.613046905344342e-07,0.2567645518812542,4.2660033706969136e-07,-0.00047367505174250357
1548,46.1,KSVD,DBLP,16,1000,sweep,3.330584084716479,0.007300161299135725,0.00047384880261884635,0.872004373522944,0.0986595832172736,0.5507000063529907,0.0015529621343022776,0.2567876084338609,0.00023220494312158025,-9.993524196856688e-05
1549,46.1,KSVD,DBLP,16,4,sweep,3.330584084716479,0.00798084900813608,0.000117149749222086,0.9691534550606807,0.022224100988576863,0.5485941461124799,2.18867817203261e-08,0.2567629718328416,2.019081846454658e-07,-0.0005263334364202637
1550,46.2,KSVD,DBLP,16,2,sweep,3.330584084716479,0.008871218839649125,1.4513737894400392e-18,0.9008218852608392,0.017491922713153883,0.5485937886285728,0.0,0.2567629718328416,0.0,-0.0005246234480976625
1551,46.2,KSVD,DBLP,16,1000,sweep,33.305840847164795,0.00719255208648753,0.0001698678297810181,0.8750767279627519,0.19806110762025098,0.5512862900697496,0.00013426394722030078,0.25679690641105857,0.00015599433535324963,-1.7698471911313587e-05
1552,46.2,KSVD,DBLP,16,4,sweep,33.305840847164795,0.0020368888833458146,4.336808689942018e-19,0.23772573478712947,2.7755575615628914e-17,0.5521603368943158,0.0,0.2567999206572612,0.0,7.066907195688705e-05
1553,46.2,KSVD,DBLP,16,2,sweep,33.305840847164795,0.0011068102401808034,0.0,0.1339003808354517,2.7755575615628914e-17,0.5522841093838028,0.0,0.25680004219944685,0.0,0.0001092835419516322
1554,46.3,KSVD,DBLP,32,1000,sweep,3.330584084716479e-05,0.05379180694774632,0.01593278411072525,1.6647978493625044,0.22921453189997387,0.443486964947377,0.06781989926298353,0.23279413573539584,0.005152369033081489,0.00685599373897063
1555,46.3,KSVD,DBLP,32,4,sweep,3.330584084716479e-05,0.07451419708530069,0.0019806925639937697,1.6791293362191155,0.019946917082237173,0.15340572758222698,0.006507233423601233,0.08942197696629732,0.0007947476569010402,0.015714620338706145
1556,46.3,KSVD,DBLP,32,2,sweep,3.330584084716479e-05,0.04073020160189961,0.0007904025882851272,1.585920212198785,0.020273567567434515,0.10593654257661014,0.004265810904374443,0.06545847657079906,0.0004675338262380809,0.008313009121288325
1557,46.4,KSVD,DBLP,32,1000,sweep,0.00033305840847164795,0.01772550686608664,0.0023848502635666216,1.7581458570506576,0.3073999487454883,0.5210859019902403,0.0774962614255628,0.2505939523525462,0.0005287201010290492,1.2558758881962828e-05
1558,46.4,KSVD,DBLP,32,4,sweep,0.00033305840847164795,0.032099244835644115,0.0010449299979870491,1.6662189624558679,0.02277626996051404,0.5034092257334941,0.0030697640674804765,0.25141605154166535,0.0002208953299409664,-0.0010603404293662803
1559,46.4,KSVD,DBLP,32,2,sweep,0.00033305840847164795,0.031374680265505786,0.0007430381195031386,1.672450833577925,0.03472451559078525,0.4807548988281602,0.005907954512431713,0.24553791897414506,0.00016301373345280193,-0.0027921370459451627
1560,46.5,KSVD,DBLP,32,1000,sweep,0.0033305840847164796,0.0143642341994905,0.00031063095581705056,1.646714738230072,0.16572192412468423,0.5482421237155455,0.004667959770750639,0.2567096755844599,0.00026905984305181357,-0.00016410858686501638
1561,46.5,KSVD,DBLP,32,4,sweep,0.0033305840847164796,0.025722456519849203,0.0004976799702237185,1.6478893908872916,0.03901161214589515,0.5387682984244202,0.00025151143008098314,0.25638126859899296,7.843928795265506e-05,-0.0007990818158034755
1562,46.5,KSVD,DBLP,32,2,sweep,0.0033305840847164796,0.020748318949605184,0.001102441305170924,1.8041592343426838,0.07865903691213089,0.5385260485596274,3.619980267692711e-05,0.25636623383063534,4.581187141661952e-06,-0.0007458495391073453
1563,46.5,KSVD,DBLP,32,1000,sweep,0.03330584084716479,0.015156041616506074,0.000748926666566896,1.661177022506547,0.2435628956480234,0.5467112183182834,0.001188308929581687,0.2567093109579031,0.00036538703858328577,-0.00017029692919790727
1564,46.6,KSVD,DBLP,32,4,sweep,0.03330584084716479,0.015935298207141974,0.0002642323429954962,1.7659840269579696,0.052880366178664116,0.5485974656281546,7.440166241167789e-08,0.2567629718328416,2.4545810747580963e-07,-0.0005261858453358284
1565,46.6,KSVD,DBLP,32,2,sweep,0.03330584084716479,0.014846776983867433,0.00024578692837472324,1.637823745552663,0.02000346198251863,0.5485972686447965,1.0845805400260741e-07,0.2567629718328416,1.6082440446805942e-07,-0.0005270680850779253
1566,46.6,KSVD,DBLP,32,1000,sweep,0.3330584084716479,0.014609411809665438,0.0008613424712280058,1.73809461309239,0.21187588230010082,0.5486162174107644,0.0006015347426886449,0.25675356446767683,0.00020605985279657817,-0.00025115431522666797
1567,46.7,KSVD,DBLP,32,4,sweep,0.3330584084716479,0.016448134043966226,0.0,1.6963988603792743,0.07939768189178988,0.548597582359097,0.0,0.2567629718328416,1.0842021724855044e-19,-0.0005254247096958301
1568,46.7,KSVD,DBLP,32,2,sweep,0.3330584084716479,0.016155304864496085,0.00022514066581104232,1.833643413839193,0.0133201865906403,0.5485975677677267,2.9182740401978435e-08,0.2567629718328416,2.7507274940371883e-07,-0.0005255184702827682
1569,46.7,KSVD,DBLP,32,1000,sweep,3.330584084716479,0.01508075631057156,0.0007972708402731785,1.7472534541286475,0.1795139530661747,0.5499122937911163,0.00024359431509654147,0.25678250366206606,0.00045746430667424203,0.00011915964541443289
1570,46.8,KSVD,DBLP,32,4,sweep,3.330584084716479,0.014269372653235579,0.0008039185927949461,1.8579191862526852,0.015810602014534242,0.539458982583937,0.002018834091648689,0.2563839182186388,0.00014026513918553285,-0.0004346154983253899
1571,46.8,KSVD,DBLP,32,2,sweep,3.330584084716479,0.013537092510956934,0.00015927962754996064,1.8672603935353247,0.034270273545181605,0.5455414165015239,9.044595959850632e-07,0.2566849417496922,1.4787039831394308e-07,-0.0005205129014806955
1572,46.8,KSVD,DBLP,32,1000,sweep,33.305840847164795,0.014501770007051731,0.0002922401051153561,1.637199901491672,0.2462088073864316,0.5499642430399352,0.00030969176034027177,0.25678501958530775,0.0002655650669701139,-2.1772019701803656e-05
1573,46.8,KSVD,DBLP,32,4,sweep,33.305840847164795,0.0020368888833458146,4.336808689942018e-19,0.23772573478712947,2.7755575615628914e-17,0.5521603368943158,0.0,0.2567999206572612,0.0,7.066907195688705e-05
1574,46.9,KSVD,DBLP,32,2,sweep,33.305840847164795,0.0011068102401808034,0.0,0.1339003808354517,2.7755575615628914e-17,0.5522841093838028,0.0,0.25680004219944685,0.0,0.0001092835419516322
1575,46.9,KSVD,DBLP,64,1000,sweep,3.330584084716479e-05,0.06726125023083548,0.008000173398477476,3.336832907337822,0.1778957890841864,0.34057982868916314,0.10277751537769861,0.19170411381404728,0.0036740130684196804,0.004915481742078674
1576,46.9,KSVD,DBLP,64,4,sweep,3.330584084716479e-05,0.07449937918034086,0.001069218566734573,3.3634277169442823,0.04215448514203115,0.1269655160443554,0.0022382429351989375,0.07189618936078047,0.00043292322537822963,0.009864229089945825
1577,47.0,KSVD,DBLP,64,2,sweep,3.330584084716479e-05,0.04851995718859854,0.0005035741400372028,3.24565514142168,0.04897442508177258,0.09367892514981364,0.005263502953818082,0.05351989815737185,0.00021375714780959342,0.00576106615845666
1578,47.0,KSVD,DBLP,64,1000,sweep,0.00033305840847164795,0.03472273542954081,0.0015326197918256637,3.273734032151445,0.39901720540666663,0.5438429494348328,0.00155039592388915,0.25662604240655473,0.0005315269209055921,2.289695750116135e-05
1579,47.0,KSVD,DBLP,64,4,sweep,0.00033305840847164795,0.043116883812558224,0.0014008188000440688,3.4110976363799024,0.09340362831207968,0.4870415651305227,0.0045556051730116474,0.24725208918862815,0.0003570158856485696,-0.001781967226448944
1580,47.1,KSVD,DBLP,64,2,sweep,0.00033305840847164795,0.034905475065177716,0.0007535749331089582,3.193217062969487,0.04409927299329871,0.44941106766484956,0.005157464278687083,0.23546390707565124,0.0003158145091097392,0.0007976598825514098
1581,47.1,KSVD,DBLP,64,1000,sweep,0.0033305840847164796,0.027428980422031936,0.0008638646997065289,3.2798870123213257,0.23463600877770913,0.5456446280956284,0.005296312219483019,0.2566262125656146,0.0003062611808125828,-0.0004308586766385795
1582,47.1,KSVD,DBLP,64,4,sweep,0.0033305840847164796,0.041307220174645685,0.00018334128661020988,3.3149756769772503,0.04103510377667291,0.5380600995843654,1.0004773715160125e-07,0.256336966472345,2.688568482637331e-07,-0.0007713940839456999
1583,47.1,KSVD,DBLP,64,2,sweep,0.0033305840847164796,0.040779293522417354,0.00019656872560689834,3.3668425215281546,0.06380056079709513,0.5380738038839084,3.9657498267160635e-05,0.2563405398126014,1.22408818289687e-05,-0.0007189960383562319
1584,47.2,KSVD,DBLP,64,1000,sweep,0.03330584084716479,0.02807478453347309,0.0007223701519897344,3.3111540183762784,0.35453360182006605,0.5421942755916848,0.001479834984732204,0.2565182709505912,0.00028870705139085666,-0.0005157955994780714
1585,47.2,KSVD,DBLP,64,4,sweep,0.03330584084716479,0.022974351064427776,0.000948269811325584,3.414414195662397,0.07372670999201286,0.5298699264546263,0.0015738606105475733,0.2555700109728285,0.00035688536962636677,-0.00047348913956429676
1586,47.2,KSVD,DBLP,64,2,sweep,0.03330584084716479,0.021590859609475432,0.0010025697968150558,3.455823525795277,0.054511076046950956,0.5353164676628153,0.003345273541755783,0.2560631197739899,0.00014838297730786456,-0.0004922430909900346
1587,47.3,KSVD,DBLP,64,1000,sweep,0.3330584084716479,0.028569111457519718,0.0008059220596655766,3.3486810946505146,0.2784219176080569,0.5445337016332154,0.0015813407003594335,0.2566068022785757,0.0003333665468002359,-0.0003405447000478352
1588,47.3,KSVD,DBLP,64,4,sweep,0.3330584084716479,0.022362784568414305,0.0007086164903377208,3.545953050764281,0.08177058551457682,0.5319646851176131,0.0023168767745581713,0.25576790595940785,0.00011318005614552524,-0.0006525172973999001
1589,47.3,KSVD,DBLP,64,2,sweep,0.3330584084716479,0.022837049896253826,0.0007385660177747991,3.615725555082816,0.04985147461570421,0.5347404010824753,0.0026017790728145316,0.2560206529343444,0.00041221872537653835,-0.0008008587535290674
1590,47.4,KSVD,DBLP,64,1000,sweep,3.330584084716479,0.02830066876234371,0.0005667242210708093,3.4595619928784394,0.21317656459151219,0.547043755898613,0.0010954683958634545,0.2567206022269445,0.00026476616763223784,-4.1338877693265685e-05
1591,47.4,KSVD,DBLP,64,4,sweep,3.330584084716479,0.01550186550997849,0.0011064863476768114,3.597711406409597,0.08160776092192532,0.5422861194056096,0.0008062735253858788,0.25655683628607917,1.718180258473546e-05,-6.583336953058135e-05
1592,47.4,KSVD,DBLP,64,2,sweep,3.330584084716479,0.011937664338352031,0.0005575429220260972,3.5364487630983197,0.21699546070114104,0.5454604863213788,1.279366375173119e-06,0.2566826324481659,2.2496175475851833e-07,-0.0006554832323662511
1593,47.4,KSVD,DBLP,64,1000,sweep,33.305840847164795,0.027741879485484483,0.00021178690894387115,3.524112570111323,0.2287591132270391,0.5474296879494291,0.0003184223246423478,0.2567367794918467,0.000212817632748969,-0.00033345381995217874
1594,47.5,KSVD,DBLP,64,4,sweep,33.305840847164795,0.0020368888833458146,4.336808689942018e-19,0.23772573478712947,3.1646225226420967e-17,0.5521603368943158,0.0,0.2567999206572612,0.0,7.066907195688705e-05
1595,47.5,KSVD,DBLP,64,2,sweep,33.305840847164795,0.0011068102401808034,0.0,0.1339003808354517,2.7755575615628914e-17,0.5522841093838028,0.0,0.25680004219944685,0.0,0.0001092835419516322
1596,47.5,KSVD,DBLP,128,1000,sweep,3.330584084716479e-05,0.08646295273435009,0.006946329895125565,6.812452348114111,0.4667023353822954,0.23757445606695898,0.05954956871228908,0.1380250683188625,0.0017889239202865802,0.006647567679173193
1597,47.6,KSVD,DBLP,128,4,sweep,3.330584084716479e-05,0.07877002300183117,0.001015820120650889,6.5764550548796326,0.1514644525088455,0.10754989871845225,0.004117703983801658,0.05838323855473702,0.00026201569748607074,0.00578361267165975
1598,47.6,KSVD,DBLP,128,2,sweep,3.330584084716479e-05,0.04463215153404913,0.0007385778659565777,6.840760527897504,0.08925161972718539,0.07757578396136997,0.004734845958722278,0.040694815350680806,0.000193283246480267,0.003119254107449579
1599,47.6,KSVD,DBLP,128,1000,sweep,0.00033305840847164795,0.0594988074027875,0.004857923441241179,6.642414717595145,0.3643250723901119,0.5079974271774452,0.07494623620445263,0.24942856941444375,0.0002857810053693487,-7.404014248464582e-05
1600,47.6,KSVD,DBLP,128,4,sweep,0.00033305840847164795,0.058894699335105646,0.0013688167650731606,6.818053904310283,0.1520017970563847,0.4668934302211435,0.0034741500381700557,0.24144781780729146,0.00032165095855999764,-0.0005588012862758607
1601,47.7,KSVD,DBLP,128,2,sweep,0.00033305840847164795,0.044608288206371825,0.0008294550805838201,6.916210743891931,0.09665252488102066,0.4219962937224625,0.0066547921771231205,0.22385395442362505,0.00030964884011322854,0.00014274661438277758
1602,47.7,KSVD,DBLP,128,1000,sweep,0.0033305840847164796,0.050010609732521236,0.0014326045072059084,6.563082676055352,0.448508051360653,0.539230285552051,0.005679243127820114,0.25629919116106337,0.00026049312410750703,-0.0010075408123852655
1603,47.7,KSVD,DBLP,128,4,sweep,0.0033305840847164796,0.06161797269250054,0.0008252929631084905,6.972217229638815,0.10244366680589943,0.5224109721894628,0.0001586585743971947,0.25463132851929043,4.3342284537597185e-05,-0.002929820863860037
1604,47.8,KSVD,DBLP,128,2,sweep,0.0033305840847164796,0.06009928971491855,0.0011118025236951969,6.7060634175996885,0.05784270225313652,0.5216563666380044,0.00014253661116342748,0.25455085543821054,7.013007944950476e-05,-0.0026602637893310024
1605,47.8,KSVD,DBLP,128,1000,sweep,0.03330584084716479,0.04968027330416055,0.0005792338913065736,6.654207047534518,0.38781336160487134,0.5350684195687136,0.0010448554625432326,0.2560196441342039,0.00040577007599715704,-0.0009721080334718238
1606,47.8,KSVD,DBLP,128,4,sweep,0.03330584084716479,0.027891891995215322,0.0020959358209750117,6.639235714840988,0.060251198801396975,0.5290119147298346,0.001071508126080462,0.25545647841726793,0.0001753350973028824,-0.000750383761794045
1607,47.9,KSVD,DBLP,128,2,sweep,0.03330584084716479,0.020598600092356024,0.0003792756943958798,6.619388998374754,0.07849456945393322,0.5320005196505925,0.0013541232778486853,0.2557986075154882,8.109176421362532e-05,-0.000622716401300014
1608,47.9,KSVD,DBLP,128,1000,sweep,0.3330584084716479,0.05064500786728986,0.00022960836233840005,6.743052386068716,0.4283408869263873,0.5391329138760752,0.00031134830107535104,0.2562847884120708,0.0003857460750924106,-0.0006778823535383056
1609,47.9,KSVD,DBLP,128,4,sweep,0.3330584084716479,0.021561782554524518,0.000760462784796103,6.853777844391099,0.09590069606017824,0.531524138488016,0.0018992434139519041,0.25574009710734463,0.0001862518909124485,-0.0007282434280304443
1610,47.9,KSVD,DBLP,128,2,sweep,0.3330584084716479,0.023191897126100352,0.0003231924938786807,7.190113765121145,0.12329394922913392,0.5338542413784932,0.00246188630106974,0.25593557340443074,0.00018824530791361187,-0.0009609958989217907
1611,48.0,KSVD,DBLP,128,1000,sweep,3.330584084716479,0.05167385802738209,0.0004611267968472762,6.61765091954002,0.38135022967535087,0.5419523963613468,0.0010827514745526848,0.25650487700173896,0.00024516633016806146,-0.00031300579365442857
1612,48.0,KSVD,DBLP,128,4,sweep,3.330584084716479,0.0184845676956822,0.00027132640451753233,6.419766724789854,0.14472496438008864,0.541547005617512,0.00024823212006815586,0.25652739876872904,1.727469658904928e-05,-1.0620104316957294e-05
1613,48.0,KSVD,DBLP,128,2,sweep,3.330584084716479,0.012361553038941186,1.734723475976807e-18,4.615594571430807,0.20782891532246964,0.54469447261749,0.0,0.2566572301313773,5.421010862427522e-20,-0.000459016830604621
1614,48.1,KSVD,DBLP,128,1000,sweep,33.305840847164795,0.05120436917741931,0.00040028758776016827,6.809285999549256,0.3503874676958717,0.5426143725169866,0.00025489805422714457,0.25654631073280704,0.00043089209824318095,-0.00048655482066334776
1615,48.1,KSVD,DBLP,128,4,sweep,33.305840847164795,0.0020368888833458146,4.336808689942018e-19,0.23772573478712947,2.7755575615628914e-17,0.5521603368943158,0.0,0.2567999206572612,0.0,7.066907195688705e-05
1616,48.1,KSVD,DBLP,128,2,sweep,33.305840847164795,0.0011068102401808034,0.0,0.1339003808354517,2.7755575615628914e-17,0.5522841093838028,0.0,0.25680004219944685,0.0,0.0001092835419516322
1617,48.2,KSVD,DBLP,256,1000,sweep,3.330584084716479e-05,0.10901427591810117,0.003586699680931614,13.327480397549683,0.33785685323237996,0.18162792287882965,0.05380973625349476,0.10736394932371499,0.0015409413997125878,0.00573200967773399
1618,48.2,KSVD,DBLP,256,4,sweep,3.330584084716479e-05,0.10684151218007794,0.0015048673924811101,13.554124968224789,0.16313190050674173,0.09337766352886516,0.006751492978147325,0.049923428423077655,0.0002647412261799026,0.004803896233672148
1619,48.2,KSVD,DBLP,256,2,sweep,3.330584084716479e-05,0.0787490755905864,0.0008938139786649757,13.771801716491954,0.035845073386159686,0.05781926813043945,0.0027278214578681194,0.02897382175789866,0.00012593362841487065,0.0029819864295094647
